dataset,query_mode,workload,query_id,method,seed,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias,zero_estimate_flag
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,10,MSCN,1,48,49.94080352783203,1.040433406829834,0.017214288322883815,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,11,MSCN,1,57,68.7046890258789,1.2053454215066475,0.08111152255985943,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,12,MSCN,1,8941773,13733132.0,1.5358399279427022,0.1863459539547222,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,13,MSCN,1,8941773,13733132.0,1.5358399279427022,0.1863459539547222,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,14,MSCN,1,8596634,12084981.0,1.4057805648117623,0.14791753481688996,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,15,MSCN,1,395917,822.2282104492188,481.51716879635336,-2.6826117767784887,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,16,MSCN,1,41575478,9389937.0,4.427663146195763,-0.6461745726147216,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,17,MSCN,1,395917,822.2282104492188,481.51716879635336,-2.6826117767784887,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,18,MSCN,1,365389,435.1347961425781,839.714505112285,-2.9241316551934657,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,19,MSCN,1,39752952,8192305.5,4.852474312633971,-0.6859632450576496,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,20,MSCN,1,28525,213195.765625,7.473997042068361,0.8735529216359572,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,21,MSCN,1,28525,213195.765625,7.473997042068361,0.8735529216359572,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,22,MSCN,1,28525,213195.765625,7.473997042068361,0.8735529216359572,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,23,MSCN,1,200412,15.399276733398438,13014.377458737405,-4.114423398515061,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,24,MSCN,1,200412,15.399276733398438,13014.377458737405,-4.114423398515061,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,25,MSCN,1,1365824,16.751235961914062,81535.71492308771,-4.911347883542943,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,26,MSCN,1,2271853,4697098.0,2.0675184529984993,0.3154493944033796,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,27,MSCN,1,3157,2.3622517585754395,1336.4367233676376,-3.125948400920595,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,28,MSCN,1,3092678,9537844.0,3.0840080991296217,0.48911550991156666,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,29,MSCN,1,3092678,9537844.0,3.0840080991296217,0.48911550991156666,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,30,MSCN,1,11260927,5087218.0,2.213572722851665,-0.3450937944939396,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,31,MSCN,1,12598,72.34373474121094,174.14085746423999,-2.2409006785814616,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,32,MSCN,1,6,1062.3035888671875,177.05059814453125,2.248097398309213,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,33,MSCN,1,4818736,2315853.25,2.080760514510149,-0.3182220978897271,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,34,MSCN,1,2,384.6293029785156,192.3146514892578,2.284012372218435,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,35,MSCN,1,19,3.771436929702759,5.037867622910895,-0.7022467516109536,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,36,MSCN,1,93,39.12659454345703,2.376899934307009,-0.3760108986431761,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,37,MSCN,1,947094,135.80760192871094,6973.7922365874265,-3.843469004719384,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,38,MSCN,1,1888,10.908243179321289,173.0801164736659,-2.238247178783755,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,39,MSCN,1,1888,8.926279067993164,211.51030408289336,-2.325331529618088,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,40,MSCN,1,48,24.41179084777832,1.9662629546233559,-0.2936415969678492,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,41,MSCN,1,25663187,459.5714111328125,55841.56537662336,-4.746957584129804,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,42,MSCN,1,24953844,539.437744140625,46258.98775354293,-4.665196125238309,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,43,MSCN,1,25663187,459.5714111328125,55841.56537662336,-4.746957584129804,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,44,MSCN,1,387,1666183.125,4305.382751937985,3.6340117666295173,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,45,MSCN,1,83,30.082218170166016,2.759105047722681,-0.44076823573754237,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,46,MSCN,1,450,137.85525512695312,3.264293403871965,-0.5137891874457305,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,47,MSCN,1,158,678.6932373046875,4.295526818384098,0.6330164348230327,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,48,MSCN,1,9406890,358.05438232421875,26272.238141417434,-4.419497072065213,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,49,MSCN,1,8194944,3.7169737815856934,2204735.48686264,-6.343356492449286,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,50,MSCN,1,8124582,14.304104804992676,567989.5464107766,-5.754340342792193,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,51,MSCN,1,1888,34055.08984375,18.037653518935382,1.2561800404088426,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,52,MSCN,1,1888,657.6104125976562,2.871000768588999,-0.4580333087604964,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,53,MSCN,1,445819,1660.3638916015625,268.50680278885704,-2.428955293299023,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,54,MSCN,1,433327,1284.5081787109375,337.34857214756187,-2.528078876312131,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,55,MSCN,1,466204,2063.667236328125,225.910452903015,-2.353936326241624,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,56,MSCN,1,100,22.52661895751953,4.439192592043173,-0.647303987072496,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,57,MSCN,1,100,22.684694290161133,4.4082586576170995,-0.6442670691196177,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,58,MSCN,1,85900998,27.480915069580078,3125841.9809712907,-6.494967019579905,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,59,MSCN,1,1148364,31.199951171875,36806.596064008765,-4.565925655018686,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,60,MSCN,1,94787754,32.378787994384766,2927464.5492116134,-6.4664916445898335,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,61,MSCN,1,880,4150.31396484375,4.716265869140625,0.6735982795116995,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,62,MSCN,1,736,2819.3603515625,3.830652651579484,0.5832727736637278,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,63,MSCN,1,1888,608.31982421875,3.1036305654261906,-0.49187002027124005,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,64,MSCN,1,1888,608.815185546875,3.101105302266866,-0.49151651355012016,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,65,MSCN,1,4722,305.90301513671875,15.436264980551346,-1.1885422251081905,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,66,MSCN,1,109,26.322532653808594,4.140938922312585,-0.6170988248278467,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,67,MSCN,1,100,23.81329345703125,4.199335139443865,-0.6231805360818566,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,68,MSCN,1,890131,40.25785446166992,22110.741168472017,-4.344603300696424,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,69,MSCN,1,626440,43.71493148803711,14330.115104296334,-4.156249678810462,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Light,70,MSCN,1,880,3940.6064453125,4.477961869673296,0.6510803911945557,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1a,MSCN,1,6,74.62732696533203,12.437887827555338,1.0947466357631281,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1b,MSCN,1,1,1.2783948183059692,1.2783948183059692,0.10666500165570686,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1c,MSCN,1,6,18.437959671020508,3.072993278503418,0.48756161033380474,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,1d,MSCN,1,4,4.672938346862793,1.1682345867156982,0.06753005980251091,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2a,MSCN,1,33006,1875.5350341796875,17.59817833231572,-1.2454677143386386,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2b,MSCN,1,3110,1350.23974609375,2.3032946622977475,-0.3623495011530817,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2c,MSCN,1,28320,12545.8251953125,2.257324612699148,-0.353594016927533,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,MSCN,1,2806,69.60832977294922,40.311267475497615,-1.605426453547759,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3a,MSCN,1,13,1.1310462951660156,11.493782399147378,-1.060462970791057,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3b,MSCN,1,343675,83.47540283203125,4117.081060291987,-3.6145894178089866,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,3c,MSCN,1,21,1.1159296035766602,18.818391350756364,-1.274582495958969,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4a,MSCN,1,277752,266979.0625,1.0403512447722376,-0.01717999113770701,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4b,MSCN,1,151446,581122.3125,3.837158541658413,0.5840097435154781,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,4c,MSCN,1,345735,443698.3125,1.2833479760510218,0.1083444300214719,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5a,MSCN,1,1156,575.5752563476562,2.008425461746671,-0.3028557184909896,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5b,MSCN,1,150,327.0970764160156,2.180647176106771,0.33858540337542686,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,5c,MSCN,1,1368,434.2706604003906,3.150109193973007,-0.4983256082397628,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6a,MSCN,1,6880,42.16682815551758,163.16143046438137,-2.21261750419632,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6b,MSCN,1,1,111.22731018066406,111.22731018066406,2.0462114347688822,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6c,MSCN,1,321100,38921.2578125,8.249990314980908,-0.9164534387132199,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6d,MSCN,1,1,110.37242126464844,110.37242126464844,2.042860569871094,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6e,MSCN,1,6806,41.97869873046875,162.1298469421137,-2.2098629727081662,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,6f,MSCN,1,17,1168.2330322265625,68.71959013097427,1.8370805605381595,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7a,MSCN,1,1,1.034834623336792,1.034834623336792,0.01487095084520434,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7b,MSCN,1,34,1.0051860809326172,33.8245829751787,-1.5292324508662558,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,MSCN,1,267,51.200767517089844,5.214765577701164,-0.7172347901165078,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,MSCN,1,51,27.933990478515625,1.8257327050793093,-0.26143719531967874,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,MSCN,1,2,1.003098726272583,1.993821692339103,-0.29968631671598256,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,MSCN,1,2,2.5835230350494385,1.2917615175247192,0.11118234246475289,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,MSCN,1,2,2.5835230350494385,1.2917615175247192,0.11118234246475289,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,MSCN,1,2,1.9547001123428345,1.0231748529460465,-0.009949857740168298,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,MSCN,1,7,4.109407901763916,1.7034084148705049,-0.23131878833793773,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,MSCN,1,1,55.31480026245117,55.31480026245117,1.7428413485258363,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,9d,MSCN,1,1,31.128847122192383,31.128847122192383,1.4931630365918724,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,MSCN,1,1,2.11798357963562,2.11798357963562,0.3259225887736925,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,MSCN,1,1,5.0720391273498535,5.0720391273498535,0.7051825951746599,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,MSCN,1,1,5.595892906188965,5.595892906188965,0.747869394401593,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11a,MSCN,1,7,2.074450969696045,3.374386814755936,-0.528194865415229,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,MSCN,1,1,1.1406604051589966,1.1406604051589966,0.057156366488610236,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,MSCN,1,11,1.228790283203125,8.951893704209612,-0.9519149166894971,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,MSCN,1,1,160.56005859375,160.56005859375,2.2056375179680794,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,MSCN,1,160,2518.085205078125,15.73803253173828,1.1969504386954244,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,MSCN,1,66782,62696.66015625,1.065160406209337,-0.027415014615956523,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,MSCN,1,3029,11598.931640625,3.8292940378425224,0.583118715553636,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13a,MSCN,1,911539,582826.1875,1.563998014416605,-0.19423619736292178,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13b,MSCN,1,152350,108592.8359375,1.4029470607774182,-0.14704128354010845,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13c,MSCN,1,141799,105089.6953125,1.3493140272063724,-0.13011303522542816,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,13d,MSCN,1,911539,689047.0,1.322898147731577,-0.12152640837425537,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14a,MSCN,1,22362,42.82981872558594,522.1128798904127,-2.717764406860091,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14b,MSCN,1,1,12.854019165039062,12.854019165039062,1.1090389430976817,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,14c,MSCN,1,22362,37.0307502746582,603.8765035582688,-2.7809481318214178,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15a,MSCN,1,42149,1540.189208984375,27.366118236728664,-1.4372131990203973,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15b,MSCN,1,9,10.247282028198242,1.138586892022027,0.05636617969046713,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15c,MSCN,1,3,61.052490234375,20.350830078125,1.3085821281065488,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,15d,MSCN,1,9882307,203.59136962890625,48539.91118588601,-4.686098977362317,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16a,MSCN,1,3334,48.22626495361328,69.13245309805409,-1.8396819676743685,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16b,MSCN,1,4368,5770.82421875,1.321159390739469,0.12095521605721346,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16c,MSCN,1,25712,393.17193603515625,65.39632573801227,-1.8155533483772848,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,16d,MSCN,1,7342,96.04271697998047,76.44515097933345,-1.8833499427279745,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17a,MSCN,1,1868,539.2168579101562,3.46428338171735,-0.5396134105053298,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17b,MSCN,1,2,110.60233306884766,55.30116653442383,1.7427342925003548,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17c,MSCN,1,1,11.461114883422852,11.461114883422852,1.0592268658135695,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,MSCN,1,14,76.14164733886719,5.438689095633371,0.7354942329445884,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17e,MSCN,1,34786,172414.265625,4.956426885097453,0.6951687040515316,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,MSCN,1,14,16.40966796875,1.172119140625,0.06897175800139141,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,MSCN,1,1,1.4253616333007812,1.4253616333007812,0.15392506464052624,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,MSCN,1,1768,1.3007787466049194,1359.1857989796845,-3.133278828296996,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,18c,MSCN,1,7,1.391638159751892,5.0300431552178715,-0.7015717110981914,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19a,MSCN,1,1,1.6720637083053589,1.6720637083053589,0.22325282073359648,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,MSCN,1,4,1.1973052024841309,3.340835729854783,-0.5238551217406373,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,MSCN,1,4662,8997.5771484375,1.929982228322072,0.28555330995223316,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,19d,MSCN,1,47239,43791.69921875,1.078720416032041,-0.032908898336043296,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20a,MSCN,1,1,464.6318359375,464.6318359375,2.667108963747248,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20b,MSCN,1,1,1715.759765625,1715.759765625,3.2344564794525414,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,20c,MSCN,1,22,14.949734687805176,1.471598022267638,-0.1677891954958462,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21a,MSCN,1,2,1.0626698732376099,1.8820520373901721,-0.27463162718845957,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21b,MSCN,1,2,1.061108946800232,1.8848205983287472,-0.27527001933558853,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,21c,MSCN,1,49,2.756255626678467,17.777741485846636,-1.2498765866377644,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,MSCN,1,11131,32.234825134277344,345.3097683524797,-2.538208864134492,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,MSCN,1,11057,28.709087371826172,385.13937614230304,-2.5856179225882134,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,MSCN,1,11131,30.445178985595703,365.6079672011889,-2.5630156511586524,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,MSCN,1,29467,32.90891647338867,895.4108235021372,-2.9520223397222565,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,MSCN,1,486605,679.9400024414062,715.6587320245702,-2.854705974639202,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,MSCN,1,2766,23.08139991760254,119.8367520979769,-2.0785900299528457,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,MSCN,1,486605,553.2136840820312,879.59682488231,-2.944283653000507,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,MSCN,1,1,4.240250587463379,4.240250587463379,0.6273915229929148,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,MSCN,1,1,1.2939108610153198,1.2939108610153198,0.11190435832447847,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,MSCN,1,19447,1.0285266637802124,18907.628440593995,-4.2766370592652505,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,MSCN,1,9745,1.9997763633728027,4873.044895662323,-3.687800412581498,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,MSCN,1,18,1.9329668283462524,9.312110138692798,-0.969048103940656,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26a,MSCN,1,7,102.9537353515625,14.707676478794642,1.1675440682311216,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26b,MSCN,1,2,39.36399459838867,19.681997299194336,1.2940691678760794,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,26c,MSCN,1,22,53.093421936035156,2.413337360728871,0.3826180362319868,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27a,MSCN,1,4,1.156792163848877,3.4578380844932477,-0.5388046532937575,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27b,MSCN,1,4,1.1334948539733887,3.5289088309296446,-0.5476404385425626,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,27c,MSCN,1,29,4.58679723739624,6.322494433275245,-0.8008884556362276,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28a,MSCN,1,4125,17.77472496032715,232.0711014773462,-2.365621063548071,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28b,MSCN,1,252,6.145397186279297,41.00629989590181,-1.6128505835452496,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,28c,MSCN,1,6974,16.147872924804688,431.88350765922024,-2.6353666199554624,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29a,MSCN,1,2,1.0141462087631226,1.9721022301500775,-0.29492942421537893,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29b,MSCN,1,1,1.01030695438385,1.01030695438385,0.004453342438037849,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,29c,MSCN,1,2,1.1973357200622559,1.6703752894768804,-0.22281405667943935,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,MSCN,1,14,7.3282999992370605,1.9104021398492863,-0.28112479590458106,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,MSCN,1,14,19.57600212097168,1.3982858657836914,0.1455959677193488,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,MSCN,1,14,4.182109355926514,3.3475929987723645,-0.5247326508946931,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31a,MSCN,1,14,3.391935110092163,4.127437449597791,-0.6156805003478267,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,MSCN,1,7,1.487385869026184,4.706243447494237,-0.6726743888767117,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,MSCN,1,28,15.796992301940918,1.772489310927862,-0.24858362483166624,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,32a,MSCN,1,1,1.0594196319580078,1.0594196319580078,0.025068016524851442,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,32b,MSCN,1,1,1.0594196319580078,1.0594196319580078,0.025068016524851442,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,MSCN,1,319,1176.0355224609375,3.6866317318524686,0.5666297568596179,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33b,MSCN,1,495,1394.666748046875,2.817508581912879,0.44986524754750756,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB,33c,MSCN,1,2919,5412.81298828125,1.8543381254817575,0.2681889275657248,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,01,MSCN,1,2,1.0201916694641113,1.9604159295385788,-0.29234822275438366,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,MSCN,1,1,1.1369270086288452,1.1369270086288452,0.05573258362593317,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,MSCN,1,3,1.103825330734253,2.717821304213441,-0.4342208986270535,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,04,MSCN,1,3,1.103825330734253,2.717821304213441,-0.4342208986270535,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,05,MSCN,1,1712,87.84258270263672,19.48940875059918,-1.2897986641434258,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,06,MSCN,1,2,1.0168060064315796,1.966943534311802,-0.2937918926652498,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,07,MSCN,1,2,1.0168060064315796,1.966943534311802,-0.2937918926652498,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,08,MSCN,1,146214,2.0295653343200684,72042.02669779224,-4.857585921961027,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,09,MSCN,1,6800,866.4324951171875,7.848274433751795,-0.8947741807862948,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,10,MSCN,1,32,33.74626159667969,1.0545706748962402,0.023075690466128375,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,11,MSCN,1,7039391,76165.8359375,92.42189642317283,-1.9657748756484879,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,12,MSCN,1,32,168.86158752441406,5.2769246101379395,0.7223808895845585,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,13,MSCN,1,310,323.45281982421875,1.043396192981351,0.018449247787728423,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,14,MSCN,1,17,32.186927795410156,1.8933486938476567,0.2772306043854846,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,15,MSCN,1,1235222,320.9468688964844,3848.6806375369206,-3.5853118749527835,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,16,MSCN,1,1,2.991680383682251,2.991680383682251,0.4759151937988345,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,MSCN,1,79266553,9700.193359375,8171.646694381696,-3.9123095814066398,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,MSCN,1,3,156.63487243652344,52.21162414550781,1.7177672030069417,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,MSCN,1,13995,1475.5341796875,9.484700654622564,-0.977023628730522,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,MSCN,1,339,7.238442897796631,46.83327682300167,-1.6705545454899768,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,MSCN,1,660,1.9275133609771729,342.41007785565034,-2.534546538401988,under,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,22,MSCN,1,228,1347.7008056640625,5.910968445895011,0.7716586409915444,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,23,MSCN,1,7,391.2961730957031,55.89945329938616,1.7474075604763897,over,False
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,24,MSCN,1,145,543.9185180664062,3.7511621935614223,0.5741658426753453,over,False
