dataset,query_mode,workload,query_id,method,seed,actual_runtime,predicted_value,q_error,signed_log10_error,bias,prediction_policy
Hollywood200K,balanced_duckdb_pg_200k,JOB,8b,ZeroShot pretrained,0,0.08465799689292908,0.10658472776412964,1.2590036579643196,0.10002699192788733,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,16d,ZeroShot pretrained,0,0.16920700669288635,3.3435020446777344,19.759832113490724,1.2957832503480513,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,14c,ZeroShot pretrained,0,0.3827569782733917,3.5618085861206055,9.305665966399475,0.9687474591629562,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,13a,ZeroShot pretrained,0,2.3850460052490234,4.312548637390137,1.8081616152892037,0.25723724554832356,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,1c,ZeroShot pretrained,0,0.04472099989652634,3.0968339443206787,69.24786904331324,1.8404064134481155,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,8d,ZeroShot pretrained,0,0.08473000675439835,4.932732582092285,58.217068203363844,1.765050330694664,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,16a,ZeroShot pretrained,0,0.5598980188369751,1.230023741722107,2.1968710378313583,0.34180456342843957,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17b,ZeroShot pretrained,0,0.07025900483131409,2.7932894229888916,39.757030855978485,1.5994139428526888,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,13c,ZeroShot pretrained,0,0.5345999598503113,0.9245575666427612,1.7294381520373452,0.23790503544018748,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,16c,ZeroShot pretrained,0,0.5696699619293213,1.175121545791626,2.0628111438626684,0.31445946891704646,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,20c,ZeroShot pretrained,0,0.3021239936351776,3.3569719791412354,11.111239258921172,1.045762499381601,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,21a,ZeroShot pretrained,0,0.0252119991928339,0.386502742767334,15.330110865511653,1.185545295631012,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,1a,ZeroShot pretrained,0,0.0371209979057312,3.2829158306121826,88.43824293056856,1.9466401055355915,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,8a,ZeroShot pretrained,0,0.1310950070619583,5.537148952484131,42.2376799588344,1.625700055151991,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,4b,ZeroShot pretrained,0,0.5260540246963501,3.554807186126709,6.757494514329819,0.8297857018147503,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,27a,ZeroShot pretrained,0,0.0388140007853508,0.575584352016449,14.829297170357309,1.1711205682725707,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,19c,ZeroShot pretrained,0,0.6302549839019775,8.065105438232422,12.796575424601123,1.1070937608048652,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22b,ZeroShot pretrained,0,29.624589920043945,3.514568328857422,8.429083502745508,-0.9257803561978768,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,32b,ZeroShot pretrained,0,0.06773699820041656,1.4300215244293213,21.111380226774333,1.324516627683627,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22d,ZeroShot pretrained,0,78.69600677490234,3.58651065826416,21.94222024506419,-1.341280569974992,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,15c,ZeroShot pretrained,0,0.05254000052809715,0.6737484335899353,12.823533057058713,1.1080076956814886,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17d,ZeroShot pretrained,0,0.16639700531959534,4.711570739746094,28.315237589142164,1.4520202100812307,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,29b,ZeroShot pretrained,0,0.30183500051498413,0.3295156955718994,1.0917080358794944,0.038106507086402744,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,18b,ZeroShot pretrained,0,0.17459499835968018,3.5547237396240234,20.359825728231915,1.308774056297769,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,14b,ZeroShot pretrained,0,1.2652509212493896,0.3346913754940033,3.7803511350774537,-0.5775321408277232,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,2b,ZeroShot pretrained,0,0.10289700329303741,2.6004183292388916,25.272051138683175,1.4026404917046837,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,7a,ZeroShot pretrained,0,0.08039499819278717,0.7359325289726257,9.153959145665512,0.9616089698291415,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,4c,ZeroShot pretrained,0,1.17385995388031,3.8538928031921387,3.2830941974404313,0.5162833435400935,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,5b,ZeroShot pretrained,0,1.1953539848327637,1.3038063049316406,1.0907282039253419,0.03771654321784974,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,31b,ZeroShot pretrained,0,0.13232800364494324,1.0524585247039795,7.953407409726295,0.9005532295625507,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,20a,ZeroShot pretrained,0,0.377126008272171,2.926133394241333,7.759033665292978,0.8898076362113324,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,8c,ZeroShot pretrained,0,0.08513399958610535,4.932732582092285,57.94080632971172,1.7629845347425743,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6a,ZeroShot pretrained,0,0.2767240107059479,1.35020112991333,4.879233740754354,0.6883516235822986,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,20b,ZeroShot pretrained,0,0.37712299823760986,4.199272155761719,11.13502007405003,1.046691004310452,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,15a,ZeroShot pretrained,0,0.32481297850608826,7.3015875816345215,22.47935909216652,1.3517839249262336,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,23a,ZeroShot pretrained,0,2217.38037109375,0.6601067185401917,3359.1240761757845,-3.5262260457003363,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,7c,ZeroShot pretrained,0,0.12830498814582825,5.417506694793701,42.2236638893283,1.6255559157996433,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,3c,ZeroShot pretrained,0,0.053630001842975616,3.3886280059814453,63.185304671498606,1.8006160839441072,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,4a,ZeroShot pretrained,0,1.0428470373153687,5.137956619262695,4.9268554595403415,0.6925698214498983,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,18a,ZeroShot pretrained,0,0.08307900279760361,0.3678201735019684,4.427354218466596,0.6461442698829225,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,21b,ZeroShot pretrained,0,0.023408999666571617,0.3924529552459717,16.765045958217527,1.2244047483030382,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,27c,ZeroShot pretrained,0,1.7587800025939941,0.38120168447494507,4.613778150053249,-0.6640567079735311,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,9b,ZeroShot pretrained,0,0.23079699277877808,0.739907443523407,3.2058799147033,0.5059472505950257,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,24a,ZeroShot pretrained,0,0.2408280074596405,1.1014375686645508,4.573544332667108,0.6602528931815033,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,25c,ZeroShot pretrained,0,0.2937670052051544,4.457773685455322,15.174521326321866,1.1811150003327424,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,30b,ZeroShot pretrained,0,0.1326170116662979,1.1369364261627197,8.573081325520851,0.9331369435281365,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,24b,ZeroShot pretrained,0,0.22092799842357635,0.847230851650238,3.8348731609194986,0.583751004158866,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,33a,ZeroShot pretrained,0,3.0272581577301025,0.1838400512933731,16.466804357550927,-1.2166093256700514,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,13b,ZeroShot pretrained,0,0.5615339875221252,0.9312037825584412,1.6583213184789645,0.21966868382709334,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,2d,ZeroShot pretrained,0,0.09013999998569489,2.43774676322937,27.04400669643044,1.432071034800777,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,28a,ZeroShot pretrained,0,11.394028663635254,3.5962650775909424,3.1682949998969097,-0.5008256119524075,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6f,ZeroShot pretrained,0,0.15581700205802917,1.1405197381973267,7.3196103322060875,0.8644879615123287,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,2c,ZeroShot pretrained,0,0.5220770239830017,2.437777042388916,4.66938196933234,0.6692594019642336,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,5c,ZeroShot pretrained,0,1.197396993637085,0.48963990807533264,2.445464460492591,-0.3883613556773947,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,29a,ZeroShot pretrained,0,0.47451600432395935,0.28114625811576843,1.687790573860551,-0.2273185570649129,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,9c,ZeroShot pretrained,0,0.2743160128593445,4.407473564147949,16.067139202726313,1.2059385563481544,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,26c,ZeroShot pretrained,0,0.29907500743865967,3.594726800918579,12.019482442563707,1.079885767402335,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,15d,ZeroShot pretrained,0,7.351405620574951,2.6436715126037598,2.7807560756043133,-0.4441628947738484,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,11b,ZeroShot pretrained,0,0.01095999963581562,0.10850989818572998,9.900538484612369,0.9956588162678374,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,9a,ZeroShot pretrained,0,0.2197510004043579,0.7475184798240662,3.4016613278145607,0.5316910727148387,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,3a,ZeroShot pretrained,0,0.06499700248241425,3.39078426361084,52.16831752400061,1.7174068305535986,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,25b,ZeroShot pretrained,0,0.5039219856262207,3.216731071472168,6.383391007389282,0.8050514474613908,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,15b,ZeroShot pretrained,0,0.006686999928206205,0.5221231579780579,78.08032953248713,1.8925416375715294,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,32a,ZeroShot pretrained,0,0.06808899343013763,1.4300212860107422,21.00223859937082,1.3222655880452894,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,10c,ZeroShot pretrained,0,0.18505200743675232,3.540422201156616,19.132038880295173,1.281761254777832,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22a,ZeroShot pretrained,0,29.81500816345215,3.5142314434051514,8.484076431392515,-0.9286045723365676,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17a,ZeroShot pretrained,0,0.15565899014472961,2.7459917068481445,17.641073633427528,1.2465250127053369,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,7b,ZeroShot pretrained,0,0.44978100061416626,0.2523047924041748,1.7826890893679428,-0.2510756064698676,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,25a,ZeroShot pretrained,0,0.7249169945716858,4.843608379364014,6.681604122449688,0.8248807406034051,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,13d,ZeroShot pretrained,0,2.3954670429229736,2.615342378616333,1.0917880863119975,0.03813835093606415,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,28b,ZeroShot pretrained,0,0.1476600021123886,0.5001783967018127,3.3873654987564707,0.5298620598064308,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,14a,ZeroShot pretrained,0,0.34911200404167175,2.0924055576324463,5.993507909807326,0.777681082815777,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,12a,ZeroShot pretrained,0,0.5076590180397034,1.83353590965271,3.6117469492274665,0.5577173146193231,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,27b,ZeroShot pretrained,0,0.03571300208568573,0.6949330568313599,19.458824972597284,1.2891166117121724,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17f,ZeroShot pretrained,0,0.1547660082578659,4.668610572814941,30.165606940228503,1.4795120678636051,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6b,ZeroShot pretrained,0,0.09484399855136871,1.0371702909469604,10.935539483662913,1.0388402129793757,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,23c,ZeroShot pretrained,0,156.41476440429688,0.10603226721286774,1475.1619343410111,-3.168839697148449,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,28c,ZeroShot pretrained,0,0.3435100018978119,3.6900360584259033,10.742150266482264,1.0310912232068257,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,10a,ZeroShot pretrained,0,0.1912820041179657,2.966287851333618,15.507406799775456,1.1905391797151363,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,29c,ZeroShot pretrained,0,0.19510799646377563,0.8479534983634949,4.346072502061332,0.6380969670334067,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,30a,ZeroShot pretrained,0,0.1628040075302124,3.7913124561309814,23.287586796212047,1.3671244865858103,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,17c,ZeroShot pretrained,0,0.08275499939918518,2.631829261779785,31.802661843843858,1.502463471421943,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,30c,ZeroShot pretrained,0,0.12039300054311752,2.326900005340576,19.327535611235316,1.2861764821365638,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,5a,ZeroShot pretrained,0,1.4728009700775146,0.46300941705703735,3.180930918076949,-0.5025542374117452,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,11c,ZeroShot pretrained,0,0.043602000921964645,1.8022527694702148,41.33417575711133,1.6163092818039417,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,19b,ZeroShot pretrained,0,0.329584002494812,0.8120160102844238,2.463760389271945,0.39159846863969183,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,31c,ZeroShot pretrained,0,0.1266309916973114,5.823657035827637,45.98919235938735,1.6626557827651378,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,3b,ZeroShot pretrained,0,0.8418209552764893,4.359618186950684,5.178795039045806,0.7142287233035034,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,21c,ZeroShot pretrained,0,1.0211730003356934,0.46317416429519653,2.2047278951527733,-0.3433549970121235,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6e,ZeroShot pretrained,0,0.26443302631378174,1.3501834869384766,5.105956338964714,0.7080770968317706,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,2a,ZeroShot pretrained,0,0.489346981048584,2.4377479553222656,4.98163481074023,0.697371887493248,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,19d,ZeroShot pretrained,0,0.6368699669837952,5.414355278015137,8.501508249254439,0.929495980563857,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,12b,ZeroShot pretrained,0,0.7128809690475464,5.459774971008301,7.658746983108417,0.884157722265145,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,12c,ZeroShot pretrained,0,0.14744900166988373,3.7638535499572754,25.526477001071743,1.4069908804301379,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6c,ZeroShot pretrained,0,0.47968199849128723,1.1989974975585938,2.499567424522336,0.39786485611283673,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,10b,ZeroShot pretrained,0,0.19030000269412994,3.4703469276428223,18.236189587557323,1.260934098577193,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,6d,ZeroShot pretrained,0,0.1027269959449768,1.042164921760559,10.144995599002712,1.0062518629682558,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,1b,ZeroShot pretrained,0,0.0020699999295175076,2.999746799468994,1449.153092564699,3.161114267972207,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,23b,ZeroShot pretrained,0,9.361838340759277,1.882605791091919,4.972808638461359,-0.6966017472154726,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,16b,ZeroShot pretrained,0,0.21344199776649475,4.9312334060668945,23.103388544281053,1.3636756819768594,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,22c,ZeroShot pretrained,0,30.4758358001709,3.5067362785339355,8.690655178926646,-0.9390525186657701,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,11d,ZeroShot pretrained,0,0.04596799984574318,1.363768458366394,29.667778953681985,1.4722850345451703,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB,26b,ZeroShot pretrained,0,0.3529670238494873,6.691803455352783,18.958721362611797,1.277809043767479,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,27,ZeroShot pretrained,0,0.14790700376033783,2.4459991455078125,16.53741258575696,1.2184675615871687,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,11,ZeroShot pretrained,0,7.34516716003418,14.528311729431152,1.9779416060782402,0.29621346596068443,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,18,ZeroShot pretrained,0,0.19688200950622559,0.5612744092941284,2.850816134505071,0.45496920806889385,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,19,ZeroShot pretrained,0,0.6120229959487915,2.74997615814209,4.493256260541202,0.6525611880934218,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,20,ZeroShot pretrained,0,0.3058930039405823,0.32894429564476013,1.075357368122925,0.03155281514652562,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,02,ZeroShot pretrained,0,0.019493000581860542,0.11285823583602905,5.7896800116576665,0.7626545614801816,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,13,ZeroShot pretrained,0,0.26531100273132324,3.975538730621338,14.984447270162072,1.1756407277991245,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,07,ZeroShot pretrained,0,0.013635999523103237,0.350055456161499,25.671418920806435,1.4094498738310046,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,26,ZeroShot pretrained,0,2.317462921142578,1.437155842781067,1.6125341818588113,-0.20750892940673027,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,10,ZeroShot pretrained,0,0.09620999544858932,0.346554696559906,3.6020654085270247,0.5565515947423826,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,14,ZeroShot pretrained,0,0.12429599463939667,1.2433490753173828,10.003130663417963,1.0001359417064355,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,17,ZeroShot pretrained,0,21.823631286621094,3.6420702934265137,5.992095025186649,-0.7775786919722799,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,09,ZeroShot pretrained,0,8.252126693725586,3.388400077819824,2.4354050596750065,-0.3865712039702289,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,25,ZeroShot pretrained,0,3.4653589725494385,0.8664467334747314,3.99950607309953,-0.6020063605848515,under,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,21,ZeroShot pretrained,0,0.3849259912967682,1.7022548913955688,4.4222913751832715,0.6456473539065026,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,28,ZeroShot pretrained,0,0.2749049961566925,0.4910230040550232,1.7861552569788366,0.251919206130708,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,03,ZeroShot pretrained,0,0.013944000005722046,0.3439096510410309,24.663629582609406,1.3920569891983106,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,29,ZeroShot pretrained,0,1.122691035270691,4.959612846374512,4.417611516046981,0.6451875214368799,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
Hollywood200K,balanced_duckdb_pg_200k,JOB-Complex,05,ZeroShot pretrained,0,0.22860001027584076,1.3299238681793213,5.8176894505584915,0.7647505348023376,over,checkpoint_stats_compatible_lcm_runtime_label_full213_memoize_mapped
