dataset,query_mode,workload,method,subplan_query_id,source_workload,source_query_id,node_id,parent_id,depth,node_type,join_type,relation_name,alias,aliases,tables,table_count,plan_rows,actual_rows_per_loop,actual_loops,actual_total_rows,postgres_q_error_per_loop,postgres_q_error_total,logical_count,label_source,count_ms,count_error,sql_hash,sql_path,actual_cardinality,estimated_cardinality,q_error,signed_log10_error,bias
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01773,job_exact,33a,33a:0016,33a:0015,12,Nested Loop,Inner,,,kt1 kt2 lt ml t2,kind_type kind_type link_type movie_link title,5,3.0,128.0,1.0,128.0,42.666666666666664,42.666666666666664,128,exact_logical_count,1.746,,0717462bd21dae67c62c8fb081e043271309720b842999e0f0809d050ef97dae,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01773.sql,128,3.0,42.666666666666664,-1.630088714928206,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01774,job_exact,33a,33a:0017,33a:0016,13,Nested Loop,Inner,,,kt1 kt2 ml t2,kind_type kind_type movie_link title,4,18.0,302.0,1.0,302.0,16.77777777777778,16.77777777777778,302,exact_logical_count,1.532,,0e0dc9eb0c38d59ddfe37df714b885f3eec08e07ebf882846931f5b56b74b461,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01774.sql,302,18.0,16.77777777777778,-1.2247344378538445,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01775,job_exact,33a,33a:0018,33a:0017,14,Nested Loop,Inner,,,kt1 kt2 t2,kind_type kind_type title,3,254.0,1521.0,1.0,1521.0,5.988188976377953,5.988188976377953,1521,exact_logical_count,0.644,,e1a19e61e4209af3736d69a5ab2988b013e07e1687e28abe81b414e4e449be21,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01775.sql,1521,254.0,5.988188976377953,-0.7772954974330604,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01776,job_exact,33a,33a:0019,33a:0018,15,Nested Loop,Inner,,,kt1 kt2,kind_type kind_type,2,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.453,,e51d63d9d6babd3c54482816b1b31faf01a6957592f0d9310c65a846d7c52f33,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01776.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01777,job_exact,33a,33a:0020,33a:0019,16,Seq Scan,,kind_type,kt1,kt1,kind_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.223,,574e473aa4f7f8fec76589b222a74bc652b6547e6c14c54cc6afdf2d9e645082,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01777.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01778,job_exact,33a,33a:0021,33a:0019,16,Seq Scan,,kind_type,kt2,kt2,kind_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.234,,0831664dfc9c5de7f9058ad0ac2e05a13dbfcdc917db3c0fa42909ab5b4f268f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01778.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01779,job_exact,33a,33a:0022,33a:0018,15,Index Scan,,title,t2,t2,title,1,594.0,1521.0,1.0,1521.0,2.5606060606060606,2.5606060606060606,1521,exact_logical_count,0.573,,4a41c28823507aa714cd4c0f0369d9eb453c44e923ef71da8cb8aecace24e997,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01779.sql,1521,594.0,2.5606060606060606,-0.4083427690718049,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01780,job_exact,33a,33a:0023,33a:0017,14,Index Scan,,movie_link,ml,ml,movie_link,1,1.0,0.0,1521.0,0.0,1.0,1.0,25589,exact_logical_count,1.02,,b6a77012b611964e04352a0c9b3bf34fdc2e572de05ec8d416edb032ab676dcf,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01780.sql,25589,1.0,25589.0,-4.40805331429798,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01781,job_exact,33a,33a:0025,33a:0024,14,Seq Scan,,link_type,lt,lt,link_type,1,3.0,3.0,1.0,3.0,1.0,1.0,3,exact_logical_count,1.189,,51b241389027434e95e40a3f9ab04e04cab0f9b39c4a0e01ffb293a08a7838a9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01781.sql,3,3.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01782,job_exact,33a,33a:0026,33a:0015,12,Index Scan,,movie_companies,mc1,mc1,movie_companies,1,2.0,2.0,128.0,256.0,1.0,128.0,777098,exact_logical_count,32.022,,bd987f19701b597ef049594e625625e70b5173c404ab71d1b212e3400960ef7b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01782.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01783,job_exact,33a,33a:0027,33a:0011,9,Index Scan,,movie_info_idx,mi_idx2,mi_idx2,movie_info_idx,1,2.0,2.0,151.0,302.0,1.0,151.0,632191,exact_logical_count,68.72,,42e4828945252de917a1603157123769125541f710fbcee5d1c660ced6ccd014,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01783.sql,632191,2.0,316095.5,-5.4998183131787775,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01784,job_exact,33a,33a:0029,33a:0028,9,Seq Scan,,info_type,it2,it2,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.409,,f1707356119f67dcb4a870c10d4da44ca5631f5aa34c74921ea5bd70131b6672,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01784.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01785,job_exact,33a,33a:0030,33a:0009,7,Bitmap Heap Scan,,title,t1,t1,title,1,117152.0,200000.0,140.0,28000000.0,1.7071838295547666,239.0057361376673,351455,exact_logical_count,13.808,,5f4d076c1ab2545445e737ce00c551e7d0ae95ceaf16739e37d30ac70f121f84,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01785.sql,351455,117152.0,2.999991464080852,-0.4771200190170432,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01786,job_exact,33a,33a:0032,33a:0008,6,Index Scan,,movie_info_idx,mi_idx1,mi_idx1,movie_info_idx,1,2.0,2.0,140.0,280.0,1.0,140.0,703170,exact_logical_count,21.147,,13b3df6c56ad44e828125db393d9e8d3c8ba0b100bed4df444f6e0da600a067e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01786.sql,703170,2.0,351585.0,-5.54603033808492,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01787,job_exact,33a,33a:0033,33a:0005,4,Index Scan,,movie_companies,mc2,mc2,movie_companies,1,2.0,2.0,140.0,280.0,1.0,140.0,777098,exact_logical_count,29.474,,a2938c679dcdb952baac211fef832e4f3d5746127647e35860280588817d0c9e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01787.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01788,job_exact,33b,33b:0002,33b:0001,1,Hash Join,Inner,,,cn1 cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,company_name company_name info_type info_type kind_type kind_type link_type movie_companies movie_companies movie_info_idx movie_info_idx movie_link title title,14,2.0,495.0,1.0,495.0,247.5,247.5,495,exact_logical_count,2396.19,,36dc46340213c47a7c7610becfb6e37041b6ebff83f7abde16ee6a1f92f74324,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01788.sql,495,2.0,247.5,-2.3935752032695876,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01789,job_exact,33b,33b:0003,33b:0002,2,Seq Scan,,company_name,cn1,cn1,company_name,1,8157.0,8157.0,1.0,8157.0,1.0,1.0,8157,exact_logical_count,1.387,,b063b2cf116d6270f92832709e68881c173e48f58874b8841878acd95c10654b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01789.sql,8157,8157.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01790,job_exact,33b,33b:0005,33b:0004,3,Nested Loop,Inner,,,cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,company_name info_type info_type kind_type kind_type link_type movie_companies movie_companies movie_info_idx movie_info_idx movie_link title title,13,4.0,982.0,1.0,982.0,245.5,245.5,982,exact_logical_count,13156.733,,65344c22aac57c61c70f436ee63979fcf844659f7bb7832f823b613174f1a214,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01790.sql,982,4.0,245.5,-2.3900514964589874,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01791,job_exact,33b,33b:0006,33b:0005,4,Hash Join,Inner,,,cn2 it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2,company_name info_type info_type kind_type kind_type link_type movie_companies movie_info_idx movie_info_idx movie_link title title,12,2.0,398.0,1.0,398.0,199.0,199.0,398,exact_logical_count,2349.645,,3adc9454a82476544cd16578d0c0ff78bfe84e7c3f493de1957c4822c386d4ec,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01791.sql,398,2.0,199.0,-2.298853076409707,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01792,job_exact,33b,33b:0007,33b:0006,5,Seq Scan,,company_name,cn2,cn2,company_name,1,18003.0,18003.0,1.0,18003.0,1.0,1.0,18003,exact_logical_count,0.971,,fe6df9cfda61c14bbb122edb88a55e4c7bc2301cb85ca283e92925950183c3d4,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01792.sql,18003,18003.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01793,job_exact,33b,33b:0009,33b:0008,6,Nested Loop,Inner,,,it1 it2 kt1 kt2 lt mc2 mi_idx1 mi_idx2 ml t1 t2,info_type info_type kind_type kind_type link_type movie_companies movie_info_idx movie_info_idx movie_link title title,11,2.0,398.0,1.0,398.0,199.0,199.0,398,exact_logical_count,42.917,,877c601c93d88cf43e3d1689fa89d9899222a647000d3c21e0bfe1441bbd5f5d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01793.sql,398,2.0,199.0,-2.298853076409707,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01794,job_exact,33b,33b:0010,33b:0009,7,Nested Loop,Inner,,,it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t1 t2,info_type info_type kind_type kind_type link_type movie_info_idx movie_info_idx movie_link title title,10,1.0,173.0,1.0,173.0,173.0,173.0,173,exact_logical_count,29.302,,885c04a7b3c7dbc8d7ffa78cde0fc743038bb430452ed0a45c92a11b88ef8f8f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01794.sql,173,1.0,173.0,-2.2380461031287955,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01795,job_exact,33b,33b:0011,33b:0010,8,Nested Loop,Inner,,,it1 it2 kt1 kt2 lt mi_idx1 mi_idx2 ml t2,info_type info_type kind_type kind_type link_type movie_info_idx movie_info_idx movie_link title,9,1.0,173.0,1.0,173.0,173.0,173.0,173,exact_logical_count,5.756,,7b21bda5381ca5a8bf0b95c0a39897a7477a6075d80fe5b67b926ae1ea92a89f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01795.sql,173,1.0,173.0,-2.2380461031287955,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01796,job_exact,33b,33b:0012,33b:0011,9,Seq Scan,,info_type,it2,it2,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.554,,5bb710a230b1b4c679ba64d51d6f3a1ae3142951a83c4750395cf3635bb7b58b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01796.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01797,job_exact,33b,33b:0013,33b:0011,9,Nested Loop,Inner,,,it1 kt1 kt2 lt mi_idx1 mi_idx2 ml t2,info_type kind_type kind_type link_type movie_info_idx movie_info_idx movie_link title,8,2.0,357.0,1.0,357.0,178.5,178.5,357,exact_logical_count,3.849,,e9a52882ce89be8637d0f8f96be79fbbaa9812fa3b595cbb2582ab23639a68f1,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01797.sql,357,2.0,178.5,-2.251638220448212,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01798,job_exact,33b,33b:0014,33b:0013,10,Seq Scan,,link_type,lt,lt,link_type,1,17.0,13.0,1.0,13.0,1.3076923076923077,1.3076923076923077,13,exact_logical_count,0.246,,dc7dcd12be226f14f51955b7cb5a69761bc37adf60861aeb998463a3eb9aa53d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01798.sql,13,17.0,1.3076923076923077,0.11650556907143717,over
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01799,job_exact,33b,33b:0016,33b:0015,11,Nested Loop,Inner,,,it1 kt1 kt2 mi_idx1 mi_idx2 ml t2,info_type kind_type kind_type movie_info_idx movie_info_idx movie_link title,7,2.0,558.0,1.0,558.0,279.0,279.0,558,exact_logical_count,3.248,,9df732c6533d67895e8580640ab13cd565688b8e52b6fa9318a182c42b88b985,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01799.sql,558,2.0,279.0,-2.4456042032735974,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01800,job_exact,33b,33b:0017,33b:0016,12,Nested Loop,Inner,,,it1 kt1 kt2 mi_idx1 ml t2,info_type kind_type kind_type movie_info_idx movie_link title,6,1.0,302.0,1.0,302.0,302.0,302.0,302,exact_logical_count,2.065,,e4618fd2faf5c7a2a1a24c550e098ff0626984d1683b588c1b4c3987c38d086d,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01800.sql,302,1.0,302.0,-2.4800069429571505,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01801,job_exact,33b,33b:0018,33b:0017,13,Seq Scan,,info_type,it1,it1,info_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.541,,bf5f572110b5740a9b43e449a99bbed6e74f518dd9b8cd229af5b00fd5a8b4b5,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01801.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01802,job_exact,33b,33b:0019,33b:0017,13,Nested Loop,Inner,,,kt1 kt2 mi_idx1 ml t2,kind_type kind_type movie_info_idx movie_link title,5,36.0,604.0,1.0,604.0,16.77777777777778,16.77777777777778,604,exact_logical_count,1.918,,7ab4158ca8cc276eb185b2e5fea4eb330956b6599f3422722d7a06f12bc6f078,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01802.sql,604,36.0,16.77777777777778,-1.2247344378538445,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01803,job_exact,33b,33b:0020,33b:0019,14,Seq Scan,,kind_type,kt1,kt1,kind_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.223,,574e473aa4f7f8fec76589b222a74bc652b6547e6c14c54cc6afdf2d9e645082,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01803.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01804,job_exact,33b,33b:0021,33b:0019,14,Nested Loop,Inner,,,kt2 mi_idx1 ml t2,kind_type movie_info_idx movie_link title,4,36.0,604.0,1.0,604.0,16.77777777777778,16.77777777777778,604,exact_logical_count,1.656,,8c74be92c8aab67e5f8f9c5a0b71a28dbd360b9f3bd7642be596063f6334ea42,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01804.sql,604,36.0,16.77777777777778,-1.2247344378538445,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01805,job_exact,33b,33b:0022,33b:0021,15,Nested Loop,Inner,,,kt2 ml t2,kind_type movie_link title,3,18.0,302.0,1.0,302.0,16.77777777777778,16.77777777777778,302,exact_logical_count,1.263,,63de4182e478ae97bc9b06b62ef9af6d41c49ab03c3336dfd17c2efbff7e1a50,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01805.sql,302,18.0,16.77777777777778,-1.2247344378538445,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01806,job_exact,33b,33b:0023,33b:0022,16,Nested Loop,Inner,,,kt2 t2,kind_type title,2,254.0,1521.0,1.0,1521.0,5.988188976377953,5.988188976377953,1521,exact_logical_count,0.419,,f31cc5c056c92d09110361833f22fcab0e9d94a0688777eb4957a9163c4c585b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01806.sql,1521,254.0,5.988188976377953,-0.7772954974330604,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01807,job_exact,33b,33b:0024,33b:0023,17,Seq Scan,,kind_type,kt2,kt2,kind_type,1,1.0,1.0,1.0,1.0,1.0,1.0,1,exact_logical_count,0.234,,0831664dfc9c5de7f9058ad0ac2e05a13dbfcdc917db3c0fa42909ab5b4f268f,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01807.sql,1,1.0,1.0,0.0,exact
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01808,job_exact,33b,33b:0025,33b:0023,17,Index Scan,,title,t2,t2,title,1,594.0,1521.0,1.0,1521.0,2.5606060606060606,2.5606060606060606,1521,exact_logical_count,0.611,,0da79e0b1b67efa8898fc89031488ac25f464fd9e1610e3c80fa3d55975a32e3,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01808.sql,1521,594.0,2.5606060606060606,-0.4083427690718049,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01809,job_exact,33b,33b:0026,33b:0022,16,Index Scan,,movie_link,ml,ml,movie_link,1,1.0,0.0,1521.0,0.0,1.0,1.0,25589,exact_logical_count,1.02,,b6a77012b611964e04352a0c9b3bf34fdc2e572de05ec8d416edb032ab676dcf,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01809.sql,25589,1.0,25589.0,-4.40805331429798,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01810,job_exact,33b,33b:0027,33b:0021,15,Index Scan,,movie_info_idx,mi_idx1,mi_idx1,movie_info_idx,1,2.0,2.0,302.0,604.0,1.0,302.0,703170,exact_logical_count,21.147,,13b3df6c56ad44e828125db393d9e8d3c8ba0b100bed4df444f6e0da600a067e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01810.sql,703170,2.0,351585.0,-5.54603033808492,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01811,job_exact,33b,33b:0028,33b:0016,12,Index Scan,,movie_info_idx,mi_idx2,mi_idx2,movie_info_idx,1,2.0,2.0,302.0,604.0,1.0,302.0,632191,exact_logical_count,68.72,,42e4828945252de917a1603157123769125541f710fbcee5d1c660ced6ccd014,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01811.sql,632191,2.0,316095.5,-5.4998183131787775,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01812,job_exact,33b,33b:0029,33b:0010,8,Bitmap Heap Scan,,title,t1,t1,title,1,117152.0,200000.0,173.0,34600000.0,1.7071838295547666,295.3428025129746,351455,exact_logical_count,13.808,,5f4d076c1ab2545445e737ce00c551e7d0ae95ceaf16739e37d30ac70f121f84,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01812.sql,351455,117152.0,2.999991464080852,-0.4771200190170432,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01813,job_exact,33b,33b:0031,33b:0009,7,Index Scan,,movie_companies,mc2,mc2,movie_companies,1,2.0,2.0,173.0,346.0,1.0,173.0,777098,exact_logical_count,29.474,,a2938c679dcdb952baac211fef832e4f3d5746127647e35860280588817d0c9e,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01813.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01814,job_exact,33b,33b:0032,33b:0005,4,Index Scan,,movie_companies,mc1,mc1,movie_companies,1,2.0,2.0,398.0,796.0,1.0,398.0,777098,exact_logical_count,32.022,,bd987f19701b597ef049594e625625e70b5173c404ab71d1b212e3400960ef7b,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01814.sql,777098,2.0,388549.0,-5.589445795563489,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01815,job_exact,33c,33c:0002,33c:0001,1,Hash Join,Inner,,,cn1 cn2 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,company_name company_name info_type info_type kind_type kind_type link_type movie_companies movie_companies movie_info_idx movie_info_idx movie_link title title,14,2.0,2919.0,1.0,2919.0,1459.5,1459.5,2919,exact_logical_count,73.652,,c59bd04e60fb00a764eb513dc6d49be9df7beab53446f4605de9f27f057055a9,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01815.sql,2919,2.0,1459.5,-3.1642040993240332,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01816,job_exact,33c,33c:0003,33c:0002,2,Nested Loop,Inner,,,cn1 it1 it2 kt1 kt2 lt mc1 mc2 mi_idx1 mi_idx2 ml t1 t2,company_name info_type info_type kind_type kind_type link_type movie_companies movie_companies movie_info_idx movie_info_idx movie_link title title,13,2.0,2919.0,1.0,2919.0,1459.5,1459.5,2919,exact_logical_count,67.427,,044d72b75eb567af778f2b5ddf659bba4c33ebe57eec379971ba2058eb07c6fa,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01816.sql,2919,2.0,1459.5,-3.1642040993240332,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01817,job_exact,33c,33c:0004,33c:0003,3,Hash Join,Inner,,,cn1 it1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2,company_name info_type info_type kind_type kind_type link_type movie_companies movie_info_idx movie_info_idx movie_link title title,12,1.0,1217.0,1.0,1217.0,1217.0,1217.0,1217,exact_logical_count,58.764,,fda0a93d2e4717f0ea784d42ec2aa256f8a33deccb3d40c4e0f575a585719254,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01817.sql,1217,1.0,1217.0,-3.085290578230065,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01818,job_exact,33c,33c:0005,33c:0004,4,Nested Loop,Inner,,,cn1 it2 kt1 kt2 lt mc1 mi_idx1 mi_idx2 ml t1 t2,company_name info_type kind_type kind_type link_type movie_companies movie_info_idx movie_info_idx movie_link title title,11,4.0,2435.0,1.0,2435.0,608.75,608.75,2435,exact_logical_count,43.46,,3040b14d93206b4861af3b42273c023e742139c43a8d55a9966177a233984c37,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01818.sql,2435,4.0,608.75,-2.7844389742226907,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01819,job_exact,33c,33c:0006,33c:0005,5,Hash Join,Inner,,,cn1 it2 kt1 kt2 lt mc1 mi_idx2 ml t1 t2,company_name info_type kind_type kind_type link_type movie_companies movie_info_idx movie_link title title,10,2.0,1217.0,1.0,1217.0,608.5,608.5,1217,exact_logical_count,36.951,,0eda5ae10335681177f7ee71de2c6ba2e041644fb2c2dd159c4e387c21bd2237,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01819.sql,1217,2.0,608.5,-2.784260582566084,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01820,job_exact,33c,33c:0007,33c:0006,6,Hash Join,Inner,,,cn1 it2 kt2 lt mc1 mi_idx2 ml t1 t2,company_name info_type kind_type link_type movie_companies movie_info_idx movie_link title title,9,7.0,1217.0,1.0,1217.0,173.85714285714286,173.85714285714286,1217,exact_logical_count,34.616,,9ebb30f51e8d391ffc3e1ef41aba198834c77b5fd2db2bcf8102085b21581589,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01820.sql,1217,7.0,173.85714285714286,-2.2401925382158083,under
Hollywood200K,balanced_duckdb_pg_200k,JOB,PostgreSQL intermediate logical,job_exact_node_01821,job_exact,33c,33c:0008,33c:0007,7,Seq Scan,,title,t1,t1,title,1,351455.0,351455.0,1.0,351455.0,1.0,1.0,351455,exact_logical_count,13.808,,5f4d076c1ab2545445e737ce00c551e7d0ae95ceaf16739e37d30ac70f121f84,experiments/paper_results/source_candidate/postgres_logical_subplans/job_exact/queries/job_exact_node_01821.sql,351455,351455.0,1.0,0.0,exact
